month,business_type,market_condition,price,marketing_spend,employees,demand,revenue,operational_cost,profit,customer_churn_rate,risk_flag
2022-01,Retail,Recession,1683.08,21275.34,46,1113,1873268.04,1273255.75,600012.29,0.23,1
2022-01,E-Commerce,Competitive,590.91,45155.95,49,6612,3907096.92,1952285.03,1954811.89,0.02,0
2022-01,E-Commerce,Competitive,601.82,28958.31,16,2249,1353493.18,675006.26,678486.92,0.07,0
2022-01,Retail,Stable,835.34,17129.94,34,2863,2391578.42,1244603.47,1146974.95,0.09,0
2022-01,E-Commerce,Stable,1492.23,10080.99,28,1708,2548728.84,1194699.64,1354029.2,0.1,0
2022-01,E-Commerce,Stable,736.79,41953.39,7,5452,4016979.08,1352047.11,2664931.97,0.21,1
2022-01,E-Commerce,Competitive,1643.44,49236.09,70,2529,4156259.76,2346114.02,1810145.74,0.05,0
2022-01,E-Commerce,Stable,844.76,26662.56,57,1580,1334720.8,1282078.8,52642.0,0.09,0
2022-01,Manufacturing,Stable,965.75,23434.1,72,2461,2376710.75,1816447.33,560263.42,0.11,0
2022-01,E-Commerce,Stable,885.19,10085.73,47,1223,1082587.37,1039861.94,42725.43,0.11,0
2022-01,Manufacturing,Competitive,794.68,38610.46,17,4768,3789034.24,1430320.73,2358713.51,0.19,1
2022-01,E-Commerce,Competitive,1293.6,14517.53,42,1025,1325940.0,1042299.53,283640.47,0.19,1
2022-01,Retail,Stable,1626.2,27553.04,10,801,1302586.2,568328.9,734257.3,0.16,0
2022-01,Retail,Stable,1403.78,33634.42,70,416,583972.48,1258826.16,-674853.68,0.19,1
2022-01,E-Commerce,Stable,589.82,29680.97,14,2823,1665061.86,739199.53,925862.33,0.15,0
2022-01,Retail,Competitive,294.59,30263.39,6,6588,1940758.92,702491.07,1238267.85,0.12,0
2022-01,E-Commerce,Growth,631.47,29718.35,11,2017,1273674.99,576820.85,696854.14,0.17,0
2022-01,Manufacturing,Growth,1976.8,20821.11,20,156,308380.8,413335.35,-104954.55,0.09,1
2022-01,Manufacturing,Competitive,863.81,15418.85,29,510,440543.1,582581.78,-142038.68,0.1,1
2022-01,E-Commerce,Competitive,1219.3,13396.33,16,1192,1453405.6,689418.01,763987.59,0.15,0
2022-01,Manufacturing,Stable,1063.01,15333.51,24,2862,3042334.62,1288033.9,1754300.72,0.24,1
2022-01,Manufacturing,Stable,1603.12,43005.67,24,1580,2532929.6,1162884.55,1370045.05,0.09,0
2022-01,Retail,Competitive,351.91,36976.19,10,10704,3766844.64,1317029.58,2449815.06,0.2,1
2022-01,Manufacturing,Stable,1082.68,48038.27,11,2447,2649317.96,1007833.66,1641484.3,0.18,0
2022-01,Manufacturing,Competitive,225.2,14938.69,22,9350,2105620.0,976624.69,1128995.31,0.08,0
2022-01,E-Commerce,Competitive,1607.16,7229.68,10,1514,2433240.24,887201.75,1546038.49,0.19,1
2022-01,Retail,Competitive,1893.62,48686.13,12,414,783958.68,463873.73,320084.95,0.24,1
2022-01,Retail,Stable,702.49,41036.11,40,2212,1553907.88,1107208.47,446699.41,0.12,0
2022-01,E-Commerce,Competitive,811.59,25296.08,41,3402,2761029.18,1468604.83,1292424.35,0.09,0
2022-01,Manufacturing,Growth,367.27,41169.75,73,9632,3537544.64,2197433.14,1340111.5,0.07,0
2022-01,E-Commerce,Growth,954.04,32649.36,44,3367,3212252.68,1656325.16,1555927.52,0.05,0
2022-01,E-Commerce,Stable,970.74,9833.46,33,2217,2152130.58,1150472.63,1001657.95,0.24,1
2022-01,Manufacturing,Competitive,370.87,47906.77,54,6572,2437357.64,1589114.06,848243.58,0.16,0
2022-01,Retail,Stable,1931.63,5353.63,19,1148,2217511.24,955607.0,1261904.24,0.14,0
2022-01,Retail,Stable,1133.56,38405.27,59,2195,2488164.2,1669854.53,818309.67,0.03,0
2022-01,Retail,Competitive,1864.35,35609.68,61,1985,3700734.75,2060830.1,1639904.65,0.24,1
2022-01,Retail,Growth,602.93,44990.88,45,2337,1409047.41,1142705.1,266342.31,0.05,0
2022-01,Retail,Competitive,349.28,29938.96,76,7901,2759661.28,1997837.34,761823.94,0.08,0
2022-01,Retail,Competitive,1723.17,40134.25,45,1886,3249898.62,1690103.84,1559794.78,0.14,0
2022-01,E-Commerce,Competitive,1490.99,14220.29,30,2105,3138533.95,1405780.48,1732753.47,0.23,1
2022-01,E-Commerce,Recession,823.89,17495.69,54,2729,2248395.81,1502014.43,746381.38,0.18,0
2022-01,Retail,Stable,1214.6,17160.05,69,2538,3082654.8,1976956.49,1105698.31,0.08,0
2022-01,E-Commerce,Stable,553.63,24705.8,12,1446,800548.98,444870.49,355678.49,0.03,0
2022-01,E-Commerce,Competitive,1877.25,15229.38,45,209,392345.25,807932.96,-415587.71,0.23,1
2022-01,Manufacturing,Recession,752.4,15173.2,47,3027,2277514.8,1403427.64,874087.16,0.2,1
2022-01,E-Commerce,Competitive,781.39,29833.07,16,4556,3560012.84,1337836.92,2222175.92,0.18,0
2022-01,Manufacturing,Stable,1536.1,12996.98,9,941,1445470.1,581638.01,863832.09,0.05,0
2022-01,Retail,Growth,1030.65,27853.83,36,2098,2162303.7,1216544.94,945758.76,0.13,0
2022-01,E-Commerce,Stable,1089.44,12667.46,9,1007,1097066.08,476787.28,620278.8,0.06,0
2022-01,Manufacturing,Growth,1593.69,14960.32,19,1982,3158693.58,1247568.39,1911125.19,0.14,0
2022-01,Retail,Stable,1058.77,43789.98,38,526,556913.02,780863.89,-223950.87,0.22,1
2022-01,Retail,Competitive,1387.78,29523.37,45,2684,3724801.52,1821963.83,1902837.69,0.17,0
2022-01,E-Commerce,Stable,1862.39,42908.2,63,1494,2782410.66,1822631.4,959779.26,0.11,0
2022-01,E-Commerce,Competitive,789.24,20772.23,66,3204,2528724.96,1769389.72,759335.24,0.15,0
2022-01,Retail,Recession,1331.47,43530.01,73,838,1115771.86,1473261.57,-357489.71,0.06,1
2022-01,E-Commerce,Stable,1335.83,23290.78,54,863,1152821.29,1179137.17,-26315.88,0.07,1
2022-01,E-Commerce,Stable,950.7,5376.7,41,1722,1637105.4,1111508.32,525597.08,0.23,1
2022-01,Retail,Stable,1845.73,12086.99,59,631,1164655.63,1246483.68,-81828.05,0.07,1
2022-01,E-Commerce,Stable,1574.69,43369.31,6,2609,4108366.21,1365879.17,2742487.04,0.13,0
2022-01,E-Commerce,Stable,522.45,35755.43,37,7525,3931436.25,1770186.3,2161249.95,0.11,0
2022-01,E-Commerce,Growth,932.86,12245.39,33,1451,1353579.86,913319.35,440260.51,0.14,0
2022-01,E-Commerce,Stable,772.78,33373.92,36,894,690865.32,780633.52,-89768.2,0.16,1
2022-01,Retail,Competitive,1570.17,44283.66,21,2696,4233178.32,1629237.16,2603941.16,0.2,1
2022-01,Retail,Competitive,607.5,39135.52,79,4040,2454300.0,1960425.52,493874.48,0.2,1
2022-01,E-Commerce,Stable,940.52,34184.85,43,293,275572.36,761856.56,-486284.2,0.03,1
2022-01,Manufacturing,Stable,796.88,5435.35,64,1751,1395336.88,1384036.41,11300.47,0.17,0
2022-01,Manufacturing,Growth,1723.15,41806.39,40,1433,2469273.95,1382588.58,1086685.37,0.12,0
2022-01,Retail,Stable,1026.97,5480.16,14,499,512458.03,369217.57,143240.46,0.21,1
2022-01,Manufacturing,Growth,1667.22,15768.17,69,1101,1835609.22,1601450.94,234158.28,0.18,0
2022-01,Retail,Stable,1063.93,6109.63,59,1420,1510780.6,1344343.81,166436.79,0.07,0
2022-01,Manufacturing,Competitive,1496.06,8620.3,76,879,1315036.74,1543131.32,-228094.58,0.08,1
2022-01,Retail,Recession,1417.77,38795.55,75,485,687618.45,1370081.08,-682462.63,0.06,1
2022-01,Manufacturing,Stable,798.7,28041.45,71,2250,1797075.0,1632163.95,164911.05,0.03,0
2022-01,Retail,Stable,1127.13,36951.55,56,481,542149.53,1039596.41,-497446.88,0.02,1
2022-01,Retail,Recession,1613.53,13262.58,77,2058,3320644.74,2164456.0,1156188.74,0.23,1
2022-01,E-Commerce,Competitive,1137.05,10947.47,51,1055,1199587.75,1135823.8,63763.95,0.04,0
2022-01,Manufacturing,Stable,242.0,29285.99,68,7019,1698598.0,1558865.39,139732.61,0.07,0
2022-01,Retail,Competitive,1694.86,17100.28,53,1246,2111795.56,1445638.95,666156.61,0.22,1
2022-01,Manufacturing,Stable,1848.2,40680.96,40,2021,3735212.2,1761244.62,1973967.58,0.11,0
2022-01,Manufacturing,Stable,1839.92,49148.81,8,1613,2967790.96,1059486.1,1908304.86,0.07,0
2022-01,E-Commerce,Growth,1044.7,49230.59,59,825,861877.5,1192793.84,-330916.34,0.05,1
2022-01,Retail,Competitive,1161.54,48067.8,43,2768,3215142.72,1657610.62,1557532.1,0.09,0
2022-01,Retail,Growth,1258.22,39144.94,50,1643,2067255.46,1409321.58,657933.88,0.03,0
2022-01,Manufacturing,Growth,1940.28,40525.34,25,548,1063273.44,734507.37,328766.07,0.21,1
2022-01,E-Commerce,Stable,812.46,10843.23,77,3304,2684367.84,1971153.58,713214.26,0.12,0
2022-01,E-Commerce,Stable,1536.98,19969.24,75,1971,3029387.58,2053785.51,975602.07,0.22,1
2022-01,Manufacturing,Growth,1418.14,23881.52,70,1644,2331422.16,1773308.17,558113.99,0.06,0
2022-01,Manufacturing,Competitive,717.0,47322.26,38,669,479673.0,761224.16,-281551.16,0.21,1
2022-01,Retail,Recession,716.13,31274.87,66,1811,1296911.43,1410348.3,-113436.87,0.06,1
2022-01,Retail,Recession,1311.0,28903.69,66,1225,1605975.0,1500696.19,105278.81,0.05,0
2022-01,E-Commerce,Growth,323.64,41770.39,18,12160,3935462.4,1492409.11,2443053.29,0.06,0
2022-01,Retail,Stable,700.33,6011.65,24,4353,3048536.49,1280572.6,1767963.89,0.13,0
2022-01,Retail,Growth,1206.76,48478.28,44,1205,1454145.8,1144722.02,309423.78,0.08,0
2022-01,E-Commerce,Recession,729.39,8662.53,5,1412,1029898.68,392632.13,637266.55,0.15,0
2022-01,Retail,Competitive,1801.57,13065.22,38,523,942221.11,865731.55,76489.56,0.03,0
2022-01,Manufacturing,Stable,1374.36,41162.73,65,1532,2105519.52,1647818.59,457700.93,0.1,0
2022-01,Manufacturing,Stable,1140.56,16498.3,62,937,1068704.72,1267109.72,-198405.0,0.18,1
2022-01,E-Commerce,Stable,1990.98,42041.09,65,216,430051.68,1146056.59,-716004.91,0.18,1
2022-01,Manufacturing,Competitive,828.6,34329.86,15,3825,3169395.0,1210148.36,1959246.64,0.13,0
2022-01,E-Commerce,Stable,602.07,27897.16,74,6215,3741865.05,2260456.67,1481408.38,0.23,1
2022-01,E-Commerce,Stable,1275.1,20783.85,59,2307,2941655.7,1788280.56,1153375.14,0.2,1
2022-01,Retail,Competitive,1830.11,36078.26,17,2117,3874342.87,1453381.12,2420961.75,0.18,0
2022-01,Manufacturing,Stable,1173.42,46664.09,40,1704,1999507.68,1246516.39,752991.29,0.13,0
2022-01,Retail,Competitive,1419.92,15195.33,55,246,349300.32,944985.43,-595685.11,0.16,1
2022-01,E-Commerce,Stable,1340.65,5426.81,36,824,1104695.6,876835.49,227860.11,0.14,0
2022-01,E-Commerce,Growth,615.42,8358.08,73,1052,647421.84,1297584.63,-650162.79,0.18,1
2022-01,E-Commerce,Stable,745.77,11020.27,45,2140,1595947.8,1164804.61,431143.19,0.13,0
2022-01,Manufacturing,Stable,590.22,48893.45,25,6856,4046548.32,1637857.95,2408690.37,0.2,1
2022-01,Manufacturing,Stable,1428.65,9851.01,10,659,941480.35,442295.12,499185.23,0.24,1
2022-01,E-Commerce,Competitive,1965.5,49677.72,42,1708,3357074.0,1686799.92,1670274.08,0.23,1
2022-01,E-Commerce,Stable,1588.1,44714.71,53,298,473253.8,981690.85,-508437.05,0.15,1
2022-01,Retail,Competitive,999.34,25301.94,42,3530,3527670.2,1713603.0,1814067.2,0.16,0
2022-02,Manufacturing,Growth,947.71,41038.81,61,1113,1054801.23,1272479.18,-217677.95,0.13,1
2022-02,Manufacturing,Competitive,852.74,26086.93,62,348,296753.52,1045112.99,-748359.47,0.19,1
2022-02,Manufacturing,Growth,1189.19,36263.35,14,2023,2405731.37,967982.76,1437748.61,0.12,0
2022-02,Retail,Recession,1110.94,16416.96,68,3072,3412807.68,2060259.26,1352548.42,0.24,1
2022-02,Manufacturing,Stable,542.46,22053.05,42,2069,1122349.74,988757.97,133591.77,0.22,1
2022-02,E-Commerce,Stable,1114.17,19242.4,75,1553,1730306.01,1663334.2,66971.81,0.02,0
2022-02,Retail,Competitive,720.86,20500.46,67,4085,2944713.1,1908914.39,1035798.71,0.08,0
2022-02,E-Commerce,Growth,802.41,10877.57,71,2921,2343839.61,1779029.45,564810.16,0.21,1
2022-02,Manufacturing,Recession,735.82,34163.67,62,1086,799100.52,1203893.83,-404793.31,0.04,1
2022-02,E-Commerce,Competitive,346.22,33529.98,43,3733,1292439.26,1066261.76,226177.5,0.22,1
2022-02,E-Commerce,Recession,1982.5,15919.55,11,250,495625.0,329607.05,166017.95,0.2,1
2022-02,Manufacturing,Growth,1085.03,27118.93,20,377,409056.31,449835.82,-40779.51,0.07,1
2022-02,Manufacturing,Stable,241.58,21145.61,33,12556,3033278.48,1426129.15,1607149.33,0.23,1
2022-02,Retail,Growth,1370.54,19263.55,52,1571,2153118.34,1445199.05,707919.29,0.13,0
2022-02,Manufacturing,Competitive,1208.13,13676.4,71,2369,2862059.97,1937294.39,924765.58,0.15,0
2022-02,E-Commerce,Competitive,1900.24,9466.95,12,1215,2308791.6,882104.43,1426687.17,0.11,0
2022-02,E-Commerce,Growth,296.7,47096.31,45,3331,988307.7,1018588.62,-30280.92,0.19,1
2022-02,E-Commerce,Growth,568.97,24533.16,10,5725,3257353.25,1151739.14,2105614.11,0.09,0
2022-02,Manufacturing,Recession,1224.98,47814.35,59,740,906485.2,1204759.91,-298274.71,0.12,1
2022-02,E-Commerce,Competitive,1564.74,10647.71,30,1100,1721214.0,977011.91,744202.09,0.03,0
2022-02,E-Commerce,Growth,922.34,23952.96,64,3144,2899836.96,1853904.05,1045932.91,0.09,0
2022-02,E-Commerce,Competitive,860.41,32297.42,45,3207,2759334.87,1535097.88,1224236.99,0.22,1
2022-02,Retail,Competitive,1716.09,43418.37,16,663,1137767.67,624748.67,513019.0,0.1,0
2022-02,E-Commerce,Growth,677.11,16084.89,54,2489,1685326.79,1331682.93,353643.86,0.23,1
2022-02,Retail,Stable,370.61,18959.43,26,9398,3482992.78,1453857.26,2029135.52,0.16,0
2022-02,E-Commerce,Stable,1725.34,11429.81,21,760,1311258.4,719807.33,591451.07,0.12,0
2022-02,Retail,Competitive,1196.43,23693.83,47,922,1103108.46,1059626.37,43482.09,0.17,0
2022-02,Retail,Competitive,1163.65,7654.84,38,932,1084521.8,903011.38,181510.42,0.04,0
2022-02,E-Commerce,Competitive,428.3,29398.62,32,1546,662151.8,708044.16,-45892.36,0.1,1
2022-02,Retail,Growth,869.21,42374.65,45,3888,3379488.48,1731221.19,1648267.29,0.11,0
2022-02,E-Commerce,Stable,1310.98,8428.1,36,942,1234943.16,918911.05,316032.11,0.24,1
2022-02,E-Commerce,Recession,1079.61,30543.85,23,1434,1548160.74,839992.07,708168.67,0.06,0
2022-02,Retail,Competitive,1596.18,37952.84,45,831,1326425.58,1110880.51,215545.07,0.06,0
2022-02,Retail,Recession,216.34,9212.05,77,8016,1734181.44,1684466.48,49714.96,0.06,0
2022-02,Manufacturing,Growth,1602.21,26176.48,70,1811,2901602.31,1946657.17,954945.14,0.16,0
2022-02,E-Commerce,Competitive,770.05,24452.92,32,2071,1594773.55,982884.98,611888.57,0.21,1
2022-02,Retail,Competitive,373.4,39967.07,45,7219,2695574.6,1523639.45,1171935.15,0.08,0
2022-02,E-Commerce,Stable,1324.16,43094.77,20,1002,1326808.32,741137.27,585671.05,0.23,1
2022-02,Retail,Growth,1774.02,8128.92,42,1271,2254779.42,1314562.75,940216.67,0.18,0
2022-02,E-Commerce,Competitive,499.27,33253.21,15,7798,3893307.46,1426245.45,2467062.01,0.09,0
2022-02,Manufacturing,Stable,1733.62,38267.89,13,1942,3366690.04,1243274.9,2123415.14,0.05,0
2022-02,Manufacturing,Stable,1280.15,45258.12,20,689,882023.35,609865.12,272158.23,0.06,0
2022-02,Retail,Recession,1174.21,41723.97,73,497,583582.37,1311798.68,-728216.31,0.11,1
2022-02,E-Commerce,Competitive,1678.66,22176.44,71,1854,3112235.64,2020847.13,1091388.51,0.16,0
2022-02,Retail,Growth,1764.67,10990.56,23,583,1028802.61,664631.34,364171.27,0.03,0
2022-02,E-Commerce,Stable,1533.85,37812.24,39,2267,3477237.95,1665983.62,1811254.33,0.2,1
2022-02,Retail,Stable,382.9,39278.85,56,2277,871863.3,1140837.84,-268974.54,0.22,1
2022-02,Retail,Stable,1904.51,18386.88,71,1309,2493003.59,1831287.96,661715.63,0.03,0
2022-02,E-Commerce,Competitive,792.13,10491.29,76,1207,956100.91,1437321.56,-481220.65,0.23,1
2022-02,Manufacturing,Stable,939.71,33863.88,14,1042,979177.82,537617.23,441560.59,0.21,1
2022-02,Manufacturing,Recession,1899.13,17379.09,8,1703,3234218.39,1107644.61,2126573.78,0.22,1
2022-02,Manufacturing,Stable,1720.78,17904.76,74,931,1602046.18,1608518.61,-6472.43,0.15,1
2022-02,Manufacturing,Competitive,1576.71,26350.03,76,979,1543599.09,1629429.76,-85830.67,0.11,1
2022-02,Manufacturing,Recession,593.63,5107.55,29,4596,2728323.48,1258604.59,1469718.89,0.11,0
2022-02,Manufacturing,Competitive,1755.4,9312.72,68,470,825038.0,1276824.12,-451786.12,0.23,1
2022-02,Retail,Stable,1309.95,28414.53,73,1772,2321231.4,1819783.95,501447.45,0.12,0
2022-02,E-Commerce,Recession,917.42,49547.02,26,863,791733.46,677067.06,114666.4,0.16,0
2022-02,E-Commerce,Recession,420.43,29738.14,38,999,420009.57,725741.01,-305731.44,0.09,1
2022-02,Manufacturing,Competitive,1542.24,28784.13,56,329,507396.96,1021003.22,-513606.26,0.2,1
2022-02,E-Commerce,Stable,1469.64,26938.81,36,1784,2621837.76,1353490.14,1268347.62,0.09,0
2022-02,E-Commerce,Recession,1846.3,15897.23,57,1344,2481427.2,1615325.39,866101.81,0.05,0
2022-02,Retail,Stable,1186.54,45855.05,41,393,466310.22,800748.12,-334437.9,0.13,1
2022-02,E-Commerce,Stable,718.17,43384.47,19,423,303785.91,419520.24,-115734.33,0.08,1
2022-02,Retail,Competitive,1662.8,5970.71,54,959,1594625.2,1294358.27,300266.93,0.04,0
2022-02,E-Commerce,Growth,1872.47,24605.21,59,680,1273279.6,1291589.09,-18309.49,0.25,1
2022-02,Manufacturing,Competitive,1181.06,25674.74,43,2389,2821552.34,1517140.44,1304411.9,0.15,0
2022-02,Retail,Growth,1732.37,30261.89,31,1066,1846706.42,1049273.82,797432.6,0.06,0
2022-02,E-Commerce,Growth,1324.25,36269.5,34,1356,1795683.0,1084974.4,710708.6,0.15,0
2022-02,Retail,Recession,847.64,21416.55,45,4217,3574497.88,1768765.91,1805731.97,0.06,0
2022-02,Manufacturing,Competitive,1825.82,47477.07,37,1355,2473986.1,1344672.9,1129313.2,0.19,1
2022-02,E-Commerce,Stable,1920.86,27941.1,50,592,1137149.12,1119085.84,18063.28,0.02,0
2022-02,Retail,Competitive,1462.78,35816.04,42,1660,2428214.8,1394280.48,1033934.32,0.07,0
2022-02,Retail,Stable,429.84,46294.2,41,5370,2308240.8,1353766.44,954474.36,0.05,0
2022-02,E-Commerce,Stable,1437.14,32263.3,50,1544,2218944.16,1447946.55,770997.61,0.24,1
2022-02,Retail,Stable,532.44,40793.28,62,7308,3891071.52,2138114.74,1752956.78,0.17,0
2022-02,E-Commerce,Stable,604.8,48332.44,43,2756,1666828.8,1193381.08,473447.72,0.16,0
2022-02,E-Commerce,Stable,364.12,14358.25,66,7298,2657347.76,1801562.58,855785.18,0.07,0
2022-02,E-Commerce,Competitive,794.27,27465.61,58,3999,3176285.73,1850351.33,1325934.4,0.17,0
2022-02,Manufacturing,Recession,855.55,23550.13,17,1498,1281613.9,663034.3,618579.6,0.23,1
2022-02,Retail,Stable,1549.34,6733.2,23,1085,1681033.9,856043.37,824990.53,0.23,1
2022-02,E-Commerce,Stable,883.84,20782.84,64,631,557703.04,1148093.75,-590390.71,0.05,1
2022-02,E-Commerce,Competitive,224.94,33106.89,15,8177,1839334.38,809907.2,1029427.18,0.05,0
2022-02,Manufacturing,Competitive,1739.99,39529.97,66,673,1171013.27,1380833.95,-209820.68,0.18,1
2022-02,Retail,Competitive,760.54,39964.35,53,5289,4022496.06,2041713.17,1980782.89,0.11,0
2022-02,E-Commerce,Stable,1016.25,20919.39,35,2208,2243880.0,1219083.39,1024796.61,0.25,1
2022-02,Manufacturing,Competitive,1132.54,37148.16,38,283,320508.82,703300.81,-382791.99,0.1,1
2022-02,Manufacturing,Stable,1776.7,47052.22,24,1219,2165797.3,1056791.41,1109005.89,0.22,1
2022-02,Retail,Stable,905.44,12668.94,73,744,673647.36,1309763.15,-636115.79,0.17,1
2022-02,Retail,Competitive,1606.25,7308.5,76,689,1106706.25,1479320.38,-372614.13,0.15,1
2022-02,Manufacturing,Stable,958.92,44468.19,10,1298,1244678.16,567871.64,676806.52,0.03,0
2022-02,Manufacturing,Stable,450.58,44710.17,61,6204,2795398.32,1798329.67,997068.65,0.06,0
2022-02,Manufacturing,Stable,1245.78,15995.15,61,342,426056.76,1058812.18,-632755.42,0.08,1
2022-02,E-Commerce,Recession,1089.47,29836.96,20,3558,3876334.26,1492737.24,2383597.02,0.24,1
2022-02,Manufacturing,Stable,516.2,7431.74,12,4824,2490148.8,934476.38,1555672.42,0.17,0
2022-02,Retail,Competitive,1589.78,5787.2,43,1812,2880681.36,1514991.61,1365689.75,0.08,0
2022-02,Manufacturing,Stable,586.92,5908.58,28,1887,1107518.04,758163.99,349354.05,0.08,0
2022-02,Retail,Stable,335.47,6923.98,67,5666,1900773.02,1582155.89,318617.13,0.09,0
2022-02,Retail,Stable,1262.68,35165.91,21,2915,3680712.2,1454379.57,2226332.63,0.14,0
2022-02,Retail,Recession,363.26,20905.57,18,2443,887444.18,557138.82,330305.36,0.16,0
2022-02,Manufacturing,Recession,264.9,41726.62,38,8795,2329795.5,1310665.27,1019130.23,0.12,0
2022-02,Manufacturing,Competitive,1918.25,33010.09,31,1712,3284044.0,1483223.29,1800820.71,0.23,1
2022-02,Retail,Stable,845.9,27251.21,47,3709,3137443.1,1673484.14,1463958.96,0.09,0
2022-02,Retail,Growth,1638.81,10146.31,58,1173,1922324.13,1456843.55,465480.58,0.05,0
2022-02,Retail,Competitive,1039.21,18783.64,59,1849,1921499.29,1480233.43,441265.86,0.05,0
2022-02,Retail,Stable,1826.0,19821.88,48,314,573364.0,911831.08,-338467.08,0.05,1
2022-02,Retail,Stable,1992.74,49551.56,34,582,1159774.68,907483.96,252290.72,0.08,0
2022-02,Retail,Growth,1714.58,40564.88,58,2131,3653769.98,2006695.87,1647074.11,0.13,0
2022-02,E-Commerce,Recession,1899.68,45408.49,19,514,976435.52,623339.15,353096.37,0.13,0
2022-02,E-Commerce,Stable,509.38,27151.01,41,6350,3234563.0,1612519.91,1622043.09,0.03,0
2022-02,E-Commerce,Recession,831.04,31980.86,47,1896,1575651.84,1209676.41,365975.43,0.21,1
2022-02,Manufacturing,Recession,1663.5,15645.72,64,1686,2804661.0,1817044.02,987616.98,0.2,1
2022-02,Manufacturing,Competitive,637.61,15217.41,57,921,587238.81,1046389.05,-459150.24,0.23,1
2022-02,Retail,Growth,1350.46,41510.13,45,599,808925.54,959187.79,-150262.25,0.09,1
2022-02,Manufacturing,Stable,1760.44,20700.68,62,942,1658334.48,1448201.02,210133.46,0.21,1
2022-02,Retail,Competitive,658.78,48189.82,43,4818,3174002.04,1645390.43,1528611.61,0.07,0
2022-02,Retail,Growth,1132.94,42785.51,53,1043,1181656.42,1192282.44,-10626.02,0.15,1
2022-02,E-Commerce,Recession,1087.02,28626.12,17,2099,2281654.98,968122.61,1313532.37,0.22,1
2022-02,E-Commerce,Stable,1554.96,26939.69,28,1988,3091260.48,1374317.83,1716942.65,0.13,0
2022-02,Manufacturing,Competitive,514.76,39329.52,48,6409,3299096.84,1749058.57,1550038.27,0.07,0
2022-02,Manufacturing,Growth,1734.16,16130.88,67,1920,3329587.2,2020007.04,1309580.16,0.16,0
2022-02,E-Commerce,Stable,902.09,40487.85,41,850,766776.5,885520.8,-118744.3,0.12,1
2022-02,Manufacturing,Recession,1520.52,11697.44,38,1160,1763803.2,1110838.4,652964.8,0.18,0
2022-02,Retail,Recession,1604.09,17484.04,16,509,816481.81,502428.58,314053.23,0.03,0
2022-02,Manufacturing,Stable,1729.63,9776.62,51,502,868274.26,1035258.9,-166984.64,0.03,1
